1, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 2, 1, 1
6626, none, blue_skies:sunset_maple_forest, MONSTER, blue_skies:emberback, 7, 1, 1
6627, none, blue_skies:sunset_maple_forest, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6628, none, blue_skies:sunset_maple_forest, CREATURE, blue_skies:cosmic_fox, 5, 1, 2
6629, none, blue_skies:sunset_maple_forest, CREATURE, blue_skies:shade_monitor, 8, 2, 3
6630, none, blue_skies:sunset_maple_forest, CREATURE, blue_skies:sliv, 2, 2, 3
6631, none, blue_skies:rising_creek, MONSTER, blue_skies:infested_swarmer, 5, 1, 1
6632, none, blue_skies:rising_creek, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
6633, none, blue_skies:rising_creek, WATER_AMBIENT, blue_skies:charscale_moki, 5, 3, 5
6634, none, blue_skies:snow_covered_pines, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6635, none, blue_skies:snow_covered_pines, MONSTER, blue_skies:crynocerous, 1, 1, 1
6636, none, blue_skies:snow_covered_pines, MONSTER, blue_skies:polargeist, 2, 1, 1
6637, none, blue_skies:snow_covered_pines, MONSTER, blue_skies:diophyde_prowler, 1, 1, 2
6638, none, blue_skies:snow_covered_pines, CREATURE, blue_skies:stardust_ram, 8, 2, 4
6639, none, blue_skies:snow_covered_pines, CREATURE, blue_skies:reindeer, 4, 2, 3
6640, none, blue_skies:snow_covered_pines, CREATURE, blue_skies:azulfo, 6, 4, 4
6641, none, blue_skies:deep_peeking_ocean, MONSTER, blue_skies:armored_frost_spirit, 15, 2, 4
6642, none, blue_skies:deep_peeking_ocean, MONSTER, blue_skies:whistleshell_crab, 15, 1, 1
6643, none, blue_skies:deep_peeking_ocean, MONSTER, blue_skies:seclam, 10, 1, 1
6644, none, blue_skies:deep_peeking_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
6645, none, blue_skies:deep_peeking_ocean, WATER_AMBIENT, blue_skies:jelly_drifter, 5, 1, 3
6646, none, blue_skies:deep_peeking_ocean, WATER_AMBIENT, blue_skies:grittle_flatfish, 5, 2, 3
6647, none, blue_skies:deep_peeking_ocean, WATER_AMBIENT, blue_skies:municipal_monkfish, 15, 3, 6
6648, none, blue_skies:brisk_meadow, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6649, none, blue_skies:brisk_meadow, MONSTER, blue_skies:polargeist, 2, 1, 1
6650, none, blue_skies:brisk_meadow, MONSTER, blue_skies:diophyde_prowler, 1, 1, 2
6651, none, blue_skies:brisk_meadow, CREATURE, blue_skies:stardust_ram, 5, 2, 4
6652, none, blue_skies:brisk_meadow, CREATURE, blue_skies:azulfo, 8, 4, 4
6653, none, blue_skies:polar_highland, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6654, none, blue_skies:polar_highland, MONSTER, blue_skies:diophyde_prowler, 2, 1, 2
6655, none, blue_skies:polar_highland, MONSTER, blue_skies:polargeist, 1, 1, 1
6656, none, blue_skies:polar_highland, CREATURE, blue_skies:stardust_ram, 5, 2, 4
6657, none, blue_skies:polar_highland, CREATURE, blue_skies:azulfo, 8, 4, 4
6658, none, blue_skies:frostbitten_forest_clearing, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6659, none, blue_skies:frostbitten_forest_clearing, MONSTER, blue_skies:polargeist, 2, 1, 1
6660, none, blue_skies:frostbitten_forest_clearing, MONSTER, blue_skies:diophyde_prowler, 1, 1, 1
6661, none, blue_skies:frostbitten_forest_clearing, CREATURE, blue_skies:snow_owl, 6, 2, 2
6662, none, blue_skies:brumble_forest, MONSTER, blue_skies:armored_frost_spirit, 15, 2, 4
6663, none, blue_skies:brumble_forest, MONSTER, blue_skies:whistleshell_crab, 15, 1, 1
6664, none, blue_skies:brumble_forest, MONSTER, blue_skies:seclam, 10, 1, 1
6665, none, blue_skies:brumble_forest, WATER_AMBIENT, minecraft:cod, 15, 3, 6
6666, none, blue_skies:brumble_forest, WATER_AMBIENT, blue_skies:jelly_drifter, 5, 1, 3
6667, none, blue_skies:brumble_forest, WATER_AMBIENT, blue_skies:grittle_flatfish, 5, 2, 3
6668, none, blue_skies:brumble_forest, WATER_AMBIENT, blue_skies:municipal_monkfish, 15, 3, 6
6669, none, blue_skies:moonlit_reservoir, MONSTER, blue_skies:venom_spider, 7, 1, 1
6670, none, blue_skies:moonlit_reservoir, MONSTER, blue_skies:nyctofly, 5, 1, 1
6671, none, blue_skies:moonlit_reservoir, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6672, none, blue_skies:moonlit_reservoir, CREATURE, blue_skies:crogre, 8, 1, 2
6673, none, blue_skies:moonlit_reservoir, CREATURE, blue_skies:shade_monitor, 4, 1, 2
6674, none, blue_skies:moonlit_reservoir, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
6675, none, blue_skies:moonlit_reservoir, WATER_AMBIENT, blue_skies:charscale_moki, 5, 3, 5
6676, none, blue_skies:crystal_roughs, MONSTER, blue_skies:venom_spider, 7, 1, 1
6677, none, blue_skies:crystal_roughs, MONSTER, blue_skies:emberback, 7, 1, 1
6678, none, blue_skies:crystal_roughs, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6679, none, blue_skies:crystal_roughs, CREATURE, blue_skies:crystal_camel, 2, 2, 3
6680, none, blue_skies:crystal_roughs, CREATURE, blue_skies:shade_monitor, 8, 1, 2
6681, none, blue_skies:searing_grassland, MONSTER, blue_skies:venom_spider, 7, 1, 1
6682, none, blue_skies:searing_grassland, MONSTER, blue_skies:emberback, 7, 1, 1
6683, none, blue_skies:searing_grassland, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6684, none, blue_skies:searing_grassland, CREATURE, blue_skies:cosmic_fox, 5, 1, 2
6685, none, blue_skies:searing_grassland, CREATURE, blue_skies:shade_monitor, 8, 2, 3
6686, none, blue_skies:searing_grassland, CREATURE, blue_skies:sliv, 2, 2, 3
6687, none, blue_skies:crescent_orchard, MONSTER, blue_skies:venom_spider, 7, 1, 1
6688, none, blue_skies:crescent_orchard, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6689, none, blue_skies:crescent_orchard, CREATURE, blue_skies:cosmic_fox, 5, 1, 2
6690, none, blue_skies:crescent_orchard, CREATURE, blue_skies:shade_monitor, 8, 2, 3
6691, none, blue_skies:crescent_orchard_lake, MONSTER, blue_skies:venom_spider, 7, 1, 1
6692, none, blue_skies:crescent_orchard_lake, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6693, none, blue_skies:crescent_orchard_lake, WATER_AMBIENT, blue_skies:charscale_moki, 5, 3, 5
6694, none, blue_skies:crystal_dunes_spikes, MONSTER, blue_skies:venom_spider, 7, 1, 1
6695, none, blue_skies:crystal_dunes_spikes, MONSTER, blue_skies:emberback, 7, 1, 1
6696, none, blue_skies:crystal_dunes_spikes, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6697, none, blue_skies:crystal_dunes_spikes, CREATURE, blue_skies:crystal_camel, 5, 2, 3
6698, none, blue_skies:crystal_dunes_spikes, CREATURE, blue_skies:shade_monitor, 2, 2, 3
6699, none, blueprint:original_source_marker, MONSTER, mowziesmobs:grottol, 2, 1, 1
6700, none, blueprint:original_source_marker, MONSTER, quark:stoneling, 15, 1, 1
6701, none, blueprint:original_source_marker, MONSTER, quark:toretoise, 15, 2, 4
6702, none, blueprint:original_source_marker, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6703, jungle, atmospheric:rainforest, MONSTER, minecraft:spider, 15, 4, 4
6704, jungle, atmospheric:rainforest, MONSTER, minecraft:zombie, 15, 4, 4
6705, jungle, atmospheric:rainforest, MONSTER, minecraft:zombie_villager, 1, 1, 1
6706, jungle, atmospheric:rainforest, MONSTER, minecraft:skeleton, 15, 4, 4
6707, jungle, atmospheric:rainforest, MONSTER, minecraft:slime, 15, 4, 4
6708, jungle, atmospheric:rainforest, MONSTER, minecraft:enderman, 1, 1, 4
6709, jungle, atmospheric:rainforest, MONSTER, minecraft:witch, 1, 1, 1
6710, jungle, atmospheric:rainforest, MONSTER, creeperoverhaul:jungle_creeper, 15, 2, 2
6711, jungle, atmospheric:rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 15, 2, 2
6712, jungle, atmospheric:rainforest, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6713, jungle, atmospheric:rainforest, MONSTER, mowziesmobs:foliaath, 15, 1, 4
6714, jungle, atmospheric:rainforest, MONSTER, mowziesmobs:grottol, 2, 1, 1
6715, jungle, atmospheric:rainforest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
6716, jungle, atmospheric:rainforest, MONSTER, quark:stoneling, 15, 1, 1
6717, jungle, atmospheric:rainforest, MONSTER, quark:toretoise, 15, 2, 4
6718, jungle, atmospheric:rainforest, CREATURE, minecraft:sheep, 12, 4, 4
6719, jungle, atmospheric:rainforest, CREATURE, minecraft:pig, 10, 4, 4
6720, jungle, atmospheric:rainforest, CREATURE, minecraft:chicken, 10, 4, 4
6721, jungle, atmospheric:rainforest, CREATURE, minecraft:cow, 8, 4, 4
6722, jungle, atmospheric:rainforest, CREATURE, minecraft:parrot, 15, 1, 2
6723, jungle, atmospheric:rainforest, CREATURE, minecraft:wolf, 8, 4, 4
6724, jungle, atmospheric:rainforest, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
6725, jungle, atmospheric:rainforest, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
6726, jungle, atmospheric:rainforest, CREATURE, naturalist:coral_snake, 3, 1, 1
6727, jungle, atmospheric:rainforest, CREATURE, naturalist:hippo, 15, 3, 4
6728, jungle, atmospheric:rainforest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
6729, jungle, atmospheric:rainforest, CREATURE, alexsmobs:hummingbird, 15, 7, 7
6730, jungle, atmospheric:rainforest, CREATURE, alexsmobs:gorilla, 15, 7, 7
6731, jungle, atmospheric:rainforest, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
6732, jungle, atmospheric:rainforest, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 16
6733, jungle, atmospheric:rainforest, CREATURE, alexsmobs:raccoon, 10, 2, 4
6734, jungle, atmospheric:rainforest, CREATURE, alexsmobs:crow, 10, 3, 5
6735, jungle, atmospheric:rainforest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
6736, jungle, atmospheric:rainforest, CREATURE, alexsmobs:toucan, 15, 5, 5
6737, jungle, atmospheric:rainforest, CREATURE, alexsmobs:anteater, 7, 1, 3
6738, jungle, atmospheric:rainforest, AMBIENT, minecraft:bat, 10, 8, 8
6739, jungle, atmospheric:rainforest, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
6740, jungle, atmospheric:rainforest, AMBIENT, alexsmobs:fly, 3, 2, 3
6741, jungle, atmospheric:rainforest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
6742, jungle, atmospheric:rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6743, jungle, atmospheric:rainforest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6744, jungle, atmospheric:rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
6745, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:spider, 15, 4, 4
6746, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:zombie, 15, 4, 4
6747, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:zombie_villager, 1, 1, 1
6748, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:skeleton, 15, 4, 4
6749, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:slime, 15, 4, 4
6750, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:enderman, 1, 1, 4
6751, jungle, atmospheric:sparse_rainforest, MONSTER, minecraft:witch, 1, 1, 1
6752, jungle, atmospheric:sparse_rainforest, MONSTER, creeperoverhaul:jungle_creeper, 15, 2, 2
6753, jungle, atmospheric:sparse_rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 15, 2, 2
6754, jungle, atmospheric:sparse_rainforest, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6755, jungle, atmospheric:sparse_rainforest, MONSTER, mowziesmobs:foliaath, 15, 1, 4
6756, jungle, atmospheric:sparse_rainforest, MONSTER, mowziesmobs:grottol, 2, 1, 1
6757, jungle, atmospheric:sparse_rainforest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
6758, jungle, atmospheric:sparse_rainforest, MONSTER, quark:stoneling, 15, 1, 1
6759, jungle, atmospheric:sparse_rainforest, MONSTER, quark:toretoise, 15, 2, 4
6760, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
6761, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:pig, 10, 4, 4
6762, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
6763, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:cow, 8, 4, 4
6764, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:parrot, 15, 1, 2
6765, jungle, atmospheric:sparse_rainforest, CREATURE, minecraft:wolf, 8, 4, 4
6766, jungle, atmospheric:sparse_rainforest, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
6767, jungle, atmospheric:sparse_rainforest, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
6768, jungle, atmospheric:sparse_rainforest, CREATURE, naturalist:coral_snake, 3, 1, 1
6769, jungle, atmospheric:sparse_rainforest, CREATURE, naturalist:hippo, 15, 3, 4
6770, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
6771, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:hummingbird, 15, 7, 7
6772, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:gorilla, 15, 7, 7
6773, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
6774, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 16
6775, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:raccoon, 10, 2, 4
6776, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:crow, 10, 3, 5
6777, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
6778, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:toucan, 15, 5, 5
6779, jungle, atmospheric:sparse_rainforest, CREATURE, alexsmobs:anteater, 7, 1, 3
6780, jungle, atmospheric:sparse_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
6781, jungle, atmospheric:sparse_rainforest, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
6782, jungle, atmospheric:sparse_rainforest, AMBIENT, alexsmobs:fly, 3, 2, 3
6783, jungle, atmospheric:sparse_rainforest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
6784, jungle, atmospheric:sparse_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6785, jungle, atmospheric:sparse_rainforest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6786, jungle, atmospheric:sparse_rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
6787, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:spider, 15, 4, 4
6788, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:zombie, 15, 4, 4
6789, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:zombie_villager, 1, 1, 1
6790, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:skeleton, 15, 4, 4
6791, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:slime, 15, 4, 4
6792, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:enderman, 1, 1, 4
6793, jungle, atmospheric:rainforest_basin, MONSTER, minecraft:witch, 1, 1, 1
6794, jungle, atmospheric:rainforest_basin, MONSTER, creeperoverhaul:jungle_creeper, 15, 2, 2
6795, jungle, atmospheric:rainforest_basin, MONSTER, creeperoverhaul:bamboo_creeper, 15, 2, 2
6796, jungle, atmospheric:rainforest_basin, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6797, jungle, atmospheric:rainforest_basin, MONSTER, mowziesmobs:foliaath, 15, 1, 4
6798, jungle, atmospheric:rainforest_basin, MONSTER, mowziesmobs:grottol, 2, 1, 1
6799, jungle, atmospheric:rainforest_basin, MONSTER, alexsmobs:centipede_head, 8, 1, 1
6800, jungle, atmospheric:rainforest_basin, MONSTER, quark:stoneling, 15, 1, 1
6801, jungle, atmospheric:rainforest_basin, MONSTER, quark:toretoise, 15, 2, 4
6802, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:sheep, 12, 4, 4
6803, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:pig, 10, 4, 4
6804, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:chicken, 10, 4, 4
6805, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:cow, 8, 4, 4
6806, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:parrot, 15, 1, 2
6807, jungle, atmospheric:rainforest_basin, CREATURE, minecraft:wolf, 8, 4, 4
6808, jungle, atmospheric:rainforest_basin, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
6809, jungle, atmospheric:rainforest_basin, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
6810, jungle, atmospheric:rainforest_basin, CREATURE, naturalist:coral_snake, 3, 1, 1
6811, jungle, atmospheric:rainforest_basin, CREATURE, naturalist:hippo, 15, 3, 4
6812, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
6813, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:hummingbird, 15, 7, 7
6814, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:gorilla, 15, 7, 7
6815, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
6816, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 16
6817, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:raccoon, 10, 2, 4
6818, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:crow, 10, 3, 5
6819, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
6820, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:toucan, 15, 5, 5
6821, jungle, atmospheric:rainforest_basin, CREATURE, alexsmobs:anteater, 7, 1, 3
6822, jungle, atmospheric:rainforest_basin, AMBIENT, minecraft:bat, 10, 8, 8
6823, jungle, atmospheric:rainforest_basin, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
6824, jungle, atmospheric:rainforest_basin, AMBIENT, alexsmobs:fly, 3, 2, 3
6825, jungle, atmospheric:rainforest_basin, AMBIENT, alexsmobs:cockroach, 4, 5, 5
6826, jungle, atmospheric:rainforest_basin, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6827, jungle, atmospheric:rainforest_basin, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6828, jungle, atmospheric:rainforest_basin, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
6829, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:spider, 15, 4, 4
6830, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:zombie, 15, 4, 4
6831, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:zombie_villager, 1, 1, 1
6832, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:skeleton, 15, 4, 4
6833, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:slime, 15, 4, 4
6834, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:enderman, 1, 1, 4
6835, jungle, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:witch, 1, 1, 1
6836, jungle, atmospheric:sparse_rainforest_basin, MONSTER, creeperoverhaul:jungle_creeper, 15, 2, 2
6837, jungle, atmospheric:sparse_rainforest_basin, MONSTER, creeperoverhaul:bamboo_creeper, 15, 2, 2
6838, jungle, atmospheric:sparse_rainforest_basin, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6839, jungle, atmospheric:sparse_rainforest_basin, MONSTER, mowziesmobs:foliaath, 15, 1, 4
6840, jungle, atmospheric:sparse_rainforest_basin, MONSTER, mowziesmobs:grottol, 2, 1, 1
6841, jungle, atmospheric:sparse_rainforest_basin, MONSTER, alexsmobs:centipede_head, 8, 1, 1
6842, jungle, atmospheric:sparse_rainforest_basin, MONSTER, quark:stoneling, 15, 1, 1
6843, jungle, atmospheric:sparse_rainforest_basin, MONSTER, quark:toretoise, 15, 2, 4
6844, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:sheep, 12, 4, 4
6845, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:pig, 10, 4, 4
6846, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:chicken, 10, 4, 4
6847, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:cow, 8, 4, 4
6848, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:parrot, 15, 1, 2
6849, jungle, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:wolf, 8, 4, 4
6850, jungle, atmospheric:sparse_rainforest_basin, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
6851, jungle, atmospheric:sparse_rainforest_basin, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
6852, jungle, atmospheric:sparse_rainforest_basin, CREATURE, naturalist:coral_snake, 3, 1, 1
6853, jungle, atmospheric:sparse_rainforest_basin, CREATURE, naturalist:hippo, 15, 3, 4
6854, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
6855, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:hummingbird, 15, 7, 7
6856, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:gorilla, 15, 7, 7
6857, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
6858, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 16
6859, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:raccoon, 10, 2, 4
6860, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:crow, 10, 3, 5
6861, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
6862, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:toucan, 15, 5, 5
6863, jungle, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:anteater, 7, 1, 3
6864, jungle, atmospheric:sparse_rainforest_basin, AMBIENT, minecraft:bat, 10, 8, 8
6865, jungle, atmospheric:sparse_rainforest_basin, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
6866, jungle, atmospheric:sparse_rainforest_basin, AMBIENT, alexsmobs:fly, 3, 2, 3
6867, jungle, atmospheric:sparse_rainforest_basin, AMBIENT, alexsmobs:cockroach, 4, 5, 5
6868, jungle, atmospheric:sparse_rainforest_basin, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
